"hwkID","NamePY","NameHZ","Region","Page"
1332,"Ye Hanxian","葉 翰 仙"," 浙 江 仁 和 人",687
1333,"Ye Hongxiang","葉 宏 緗"," 江 蘇 昆 山 人",684
1334,"Ye Huiguang","葉 慧 光"," 江 蘇 南 匯 人",686
1335,"Ye Huixin","葉 蕙 心"," 江 蘇 甘 泉 人",686
1336,"Ye Huizhu","葉 慧 珠"," 浙 江 臨 海 人",686
1337,"Ye Jingke","葉 靜 付"," 河 南 項 城 人",687
1338,"Ye Jingyi","葉 靜 宜"," 浙 江 仁 和 人",687
1339,"Ye Jinzhi","葉 金 支"," 江 蘇 南 匯 人",684
1340,"Ye Juan","葉 娟"," 浙 江 錢 塘 人",685
1341,"Ye Junjie","葉 俊 傑"," 湖 北 江 夏 人",684
1342,"Ye Langu","葉 蘭 谷"," 江 蘇 昆 山 人",687
1343,"Ye Lanzhen","葉 蘭 貞"," 浙 江 蕭 山 人",687
1344,"Ye Lingyi","葉 令 儀"," 浙 江 歸 安 人",683
1345,"Ye Shaolian","葉 少 蓮"," 浙 江 慈 谿 人",683
1346,"Ye shi","葉 氏 （ 葛 葉 仲 妻 ）"," 江 蘇 昆 山 人",688
1347,"Ye shi","葉 氏 （ 張 源 洪 妻 ）"," 江 蘇 吳 江 人",688
1348,"Ye shi","葉 氏 （ 趙 贊 元 妻 ）"," 浙 江 錢 塘 人",688
1349,"Ye shi","葉 氏 （ 王 爽 妻 ）"," 福 清 人",188
1350,"Ye Shishun","葉 世 順"," 江 蘇 嘉 定 人",683
1351,"Ye Suniang","葉 素 孃"," 浙 江 臨 海 人",685
1352,"Ye Wanfang","葉 畹 芳"," 江 蘇 長 洲 人",686
1353,"Ye Wanwan","葉 紈 紈"," 吳 江 人",187
1354,"Ye Wanxi","葉 宛 西"," 浙 江 仁 和 人",684
1355,"Ye Wenlan","葉 文 蘭"," 江 蘇 長 洲 人",683
1356,"Ye Xiaoluan","葉 小 鸞"," 吳 江 人",186
1357,"Ye Xiaowan","葉 小 紈"," 吳 江 人",186
1358,"Ye Xing","葉 星 （ 福 建 妓 ）","",684
1359,"Ye Ying","葉 英"," 江 蘇 松 江 人",685
1360,"Ye Yuanqin","葉 元 琴"," 安 徽 懷 寧 人",683
1361,"Ye Yuhua","葉 矞 華"," 江 蘇 吳 江 人",687
1362,"Ye Yuyu","葉 魚 魚"," 江 蘇 南 匯 人",685
1363,"Yelu Changge","耶 律 常 哥","",68
1364,"Yi Benyu","易 本 瑜"," 湖 北 京 山 人",394
1365,"Yi Fan","易 蘩"," 湖 南 湘 鄉 人",394
1366,"Yi Lainiang","易 睞 娘 （ 松 陵 舜 水 鎮 ）","",130
1367,"Yi shi","易 氏  （ 朱 疇 妻 ）"," 新 會 橋 頭 鄉 人",131
1368,"Yi Ying","易 瑩"," 湖 南 長 沙 人",394
1369,"Yin Bailan","印 白 蘭"," 江 蘇 嘉 定 人",273
1370,"Yin Bingji","殷 秉 璣"," 江 蘇 常 熟 人",484
1371,"Yin Churong","尹 初 榮"," 廣 東 東 菀 人",221
1372,"Yin Dehui","殷 德 徽"," 安 徽 歙 縣 人",485
1373,"Yin Lianxian","尹 蓮 仙"," 廣 東 東 菀 人",221
1374,"Yin Luangu","尹 鸞 姑"," 浙 江 歸 安 人",221
1375,"Yin Qionghua","尹 瓊 華"," 江 蘇 吳 縣 人",221
1376,"Yin Renrong","尹 紉 榮"," 四 川 宜 賓 人",79
1377,"Yin Rulin","殷 如 琳"," 江 蘇 江 寧 人",484
1378,"Yin shi","殷 氏"," 江 都 人",485
1379,"Yin Wujin","殷 鋙 金"," 浙 江 臨 安 人",485
1380,"Yin Xiangying","殷 湘 英"," 江 蘇 常 熟 人",485
1381,"Yin Yuelou","殷 月 樓"," 江 蘇 丹 徒 人",484
1382,"Yin Yuzhen","殷 玉 貞"," 江 蘇 吳 縣 人",484
1383,"Yin Zuofang","尹 作 芳"," 湖 南 湘 潭 人",221
1384,"Ying Rui","英 瑞","",445
1385,"Ying Shiwan","應 世 婉"," 浙 江 仁 和 人",765
1386,"Ying Xueyun","應 學 韞"," 浙 江 仁 和 人",765
1387,"Yingchuan","瑩 川","  滿 州 人",818
1388,"Yinyue","印 月 （ 黃 氏 ）"," 浙 江 餘 姚 人",820
1389,"Yonglan","詠 蘭"," 湖 南 湘 州 人",825
1390,"You Yu","游 瑜"," 江 西 臨 川 人",638
1391,"You Zhanxian","尤 詹 僊"," 江 蘇 長 洲 人",221
1392,"Yu Chenghe","俞 承 禾"," 江 蘇 常 熟 人",413
1393,"Yu Defen","虞 德 芬"," 江 蘇 金 壇 人",692
1394,"Yu Dexiu","俞 德 秀"," 浙 江 德 清 人",414
1395,"Yu Fuyi","俞 富 儀"," 安 徽 婺 源 人",414
1396,"Yu Gui","俞 桂"," 浙 江 仁 和 人",413
1397,"Yu Guiyun","喻 桂 雲"," 貴 州 銅 仁 人",625
1398,"Yu Huaizhu","于 淮 珠"," 山 東 濟 寧 人",216
1399,"Yu Huining","俞 惠 寧"," 浙 江 海 寧 人",414
1400,"Yu Jing","俞 璥"," 浙 江 錢 塘 人",415
1401,"Yu Jingfang","虞 淨 芳"," 錢 塘 人",188
1402,"Yu Jingqiu","俞 鏡 秋"," 浙 江 山 陰 人",414
1403,"Yu Jingzhen","俞 靜 貞"," 仙 霞 上 虞 人",414
1404,"Yu Jingzhen","俞 靜 貞"," 蘭 卿 江 陰 人",414
1405,"Yu Jun","俞 浚"," 浙 江 仁 和 人",413
1406,"Yu Meiyin","俞 梅 吟"," 浙 江 海 寧 人",413
1407,"Yu Qinghe","俞 慶 和"," 江 蘇 太 倉 人",415
1408,"Yu Qinghui","俞 慶 會"," 浙 江 德 清 人",415
1409,"Yu Qiongfang","虞 瓊 芳"," 廣 東 連 山 人",692
1410,"Yu Qizhang","于 啟 璋"," 浙 江 嘉 興 人",216
1411,"Yu Ran","喻 橪"," 江 西 吉 水 人",625
1412,"Yu shi","虞 氏 （ 張 鼎 妻 ）"," 江 蘇 金 壇 人",692
1413,"Yu shi","虞 氏 （ 徐 賡 元 妻 ）"," 浙 江 橋 李 人",693
1414,"Yu shi","俞 氏 （ 俞 光 鎬 妻 ）"," 直 隸 大 名 人",416
1415,"Yu shi","余 氏 （ 江 芑 妻 ）"," 湖 北 漢 陽 人",296
1416,"Yu shi","余 氏 （ 周 維 銅 妻 ）"," 浙 江 諸 暨 人",296
1417,"Yu shi","禹 氏"," 湖 北 鞏 縣 人",416
1418,"Yu shi","預 氏","",64
1419,"Yu shi","于 氏 （  張 鏞 妻  ）"," 直 隸 滄 州 人",217
1420,"Yu shi","于 氏 （  孔 憲 培 妻  ）"," 江 蘇 金 壇 人",217
1421,"Yu Shufan","俞 樹 蘩"," 江 蘇 常 熟 人",414
1422,"Yu Shufang","俞 淑 芳"," 浙 江 遂 安 人",413
1423,"Yu Shufang","余 淑 芳"," 浙 江 遂 安 人",296
1424,"Yu Shujun","于 淑 均"," 直 隸 滄 州 人",216
1425,"Yu Shuzhen","俞 淑 貞"," 江 蘇 嘉 定 人",413
1426,"Yu Sujuan","俞 素 娟"," 浙 江 烏 程 人",413
1427,"Yu Xianling","于 仙 齡"," 山 東 榮 成 人",216
1428,"Yu Xiaoxia","于 曉 霞"," 江 蘇 金 沙 人",216
1429,"Yu Xifen","余 希 芬"," 江 蘇 昆 山 人",295
1430,"Yu Xingchun","余 性 淳"," 漢 軍 人",296
1431,"Yu Xingzhen","俞 杏 貞"," 江 蘇 金 匱 人",412
1432,"Yu Xiuru","于 修 儒"," 鐵 嶺 人",216
1433,"Yu Xiusun","俞 繡 孫"," 浙 江 德 清 人",415
1434,"Yu Xiying","余 希 嬰"," 江 蘇 昆 山 人",295
1435,"Yu Xuanji","魚 玄 機","",30
1436,"Yu Yefan","虞 葉 蘩"," 江 蘇 金 壇 人",692
1437,"Yu Yi","于 懿"," 江 蘇 金 壇 人",217
1438,"Yu Ying","俞 瑛"," 江 蘇 青 浦 人",414
1439,"Yu Youlan","虞 友 蘭"," 江 蘇 金 壇 人",692
1440,"Yu Yuan","虞 嫄"," 武 原 人",188
1441,"Yu Yueqing","于 月 卿"," 江 蘇 金 壇 人",215
1442,"Yu Yunxin","余 雲 馨"," 廣 東 石 城 人",296
1443,"Yu Yunyu","俞 韞 玉"," 浙 江 海 寧 人",415
1444,"Yu Yuxin","余 玉 馨"," 白 藤 人",100
1445,"Yu Zhaoshu","虞 兆 淑"," 浙 江 海 鹽 人",692
1446,"Yu Zheng","郁 徵 （ 郁 貞 ）"," 浙 江 平 湖 人",449
1447,"Yu Zunyu","余 尊 玉"," 福 建 玉 田 人",296
1448,"Yuan Congxue","袁 聰 雪"," 浙 江 天 台 人",494
1449,"Yuan Exian","袁 萼 仙"," 江 蘇 元 和 人",492
1450,"Yuan Hanhuang","袁 寒 篁"," 江 蘇 婁 縣 人",492
1451,"Yuan Hechai","袁 鶴 儕"," 廣 西 桂 林 人",494
1452,"Yuan Hua","袁 華"," 浙 江 錢 塘 人",491
1453,"Yuan Huilun","袁 慧 倫"," 江 蘇 通 州 人",493
1454,"Yuan Ji","袁 機"," 浙 江 仁 和 人",494
1455,"Yuan Jia","袁 嘉"," 浙 江 錢 塘 人",492
1456,"Yuan Jie","袁 潔"," 江 蘇 嘉 定 人",493
1457,"Yuan Jingrong","袁 鏡 蓉"," 江 蘇 華 亭 人",494
1458,"Yuan Jiushu","袁 九 淑"," 通 州 人",150
1459,"Yuan Kun","袁 坤"," 浙 江 錢 塘 人",490
1460,"Yuan Liansi","袁 蓮 似"," 六 橋 名 妓",493
1461,"Yuan Lin","員 琳"," 廣 陵 人",457
1462,"Yuan Qian","袁 倩"," 江 蘇 長 洲 人",491
1463,"Yuan Qing","袁 青"," 浙 江 錢 塘 人",490
1464,"Yuan Qingfeng","袁 清 鳳"," 江 蘇 吳 江 人",492
1465,"Yuan Qiuhua","袁 秋 華"," 浙 江 諸 暨 江 東 人",491
1466,"Yuan shi","袁 氏 （ 谷 暄 妻 ）"," 雲 南 趙 州 人",494
1467,"Yuan shi","袁 氏 （ 李 君 選 妻 ）"," 廣 東 東 莞 人",494
1468,"Yuan Shou","袁 綬"," 浙 江 錢 塘 人",493
1469,"Yuan Shu","袁 淑"," 浙 江 錢 塘 人",491
1470,"Yuan Shufang","袁 淑 芳"," 江 蘇 吳 江 黎 里 人",492
1471,"Yuan Shujuan","袁 淑 娟"," 江 蘇 婁 縣 人",492
1472,"Yuan Tang","袁 棠"," 浙 江 仁 和 人",492
1473,"Yuan Tongfang","袁 彤 芳"," 吳 縣 人",151
1474,"Yuan Xiangpei","袁 湘 佩","",492
1475,"Yuan Xixie","袁 希 謝"," 江 蘇 吳 江 人",489
1476,"Yuan Yan","元 嚴","",70
1477,"Yuan Yiren","元 宜 人"," 直 隸 靜 海 人",218
1478,"Yuan Yuqing","袁 毓 卿"," 江 蘇 陽 湖 人",493
1479,"Yuan Zhenzi","袁 貞 資"," 福 建 古 田 人",491
1480,"Yuan Zhu","袁 杼"," 浙 江 仁 和 人",490
1481,"Yubai","玉 拜"," 直 隸 大 興 人",823
1482,"Yucen","玉 岑","",824
1483,"Yue Qingtu","岳 慶 圖"," 江 蘇 武 貂 人",394
1484,"Yue Xiange","岳 湘 娥"," 浙 江 西 安 人",394
1485,"Yuling","毓 靈"," 滿 州 人",818
1486,"Yun Bing","惲 冰"," 江 蘇 陽 湖 人",630
1487,"Yun shi","惲 氏 （ 吳 維 伯 妻 ）"," 江 蘇 武 進 人",636
1488,"Yun Youhui","惲 幼 暉"," 江 蘇 陽 湖 人",630
1489,"Yun Yuanjian","惲 元  箴"," 江 蘇 陽 湖 人",630
1490,"Yun Yuliu","惲 毓 留"," 江 蘇 陽 湖 人",636
1491,"Yun Yuxiang","惲 毓 湘"," 江 蘇 陽 湖 人",636
1492,"Yun Zhu","惲 珠"," 江 蘇 陽 湖 人",630
1493,"Yushu","玉 書"," 江 蘇 江 都 人",824
1494,"Zaisheng","再 生 （ 姚 媯 俞 ）"," 江 蘇 長 洲 人",820
1495,"Zeng Chusheng","曾 楚 生"," 江 蘇 常 熟 人",637
1496,"Zeng Fangxing","曾 芳 型"," 四 川 成 都 人",636
1497,"Zeng Honglian","曾 宏 蓮","",343
1498,"Zeng Jingxiang","曾 靜 香"," 四 川 綿 竹 人",637
1499,"Zeng Jiyao","曾 紀 耀"," 湖 南 湘 鄉 人",636
1500,"Zeng Luanzhi","曾 鸞 芷"," 四 川 華 陽 人",638
1501,"Zeng Ruzhuan","曾 如 僎"," 湖 南 武 岡 人",636
1502,"Zeng shi","曾 氏 （ 羅 章 佑 妻 ）"," 湖 南 邵 陽 人",638
1503,"Zeng shi","曾 氏 （ 邵 弼 勳 妻 ）"," 福 建 人",638
1504,"Zeng Sulian","曾 素 蓮"," 湖 北 人",637
1505,"Zeng Xiaoying","曾 小 英"," 江 蘇 常 熟 人",636
1506,"Zeng Yan","曾 彥"," 四 川 華 陽 人",636
1507,"Zeng Yi","曾 懿"," 四 川 華 陽 人",637
1508,"Zha Changyuan","查 昌 鵷"," 浙 江 海 寧 人",426
1509,"Zha Huifang","查 蕙 芳"," 浙 江 海 寧 人",429
1510,"Zha Qing","查 清"," 安 徽 青 陽 人",428
1511,"Zha Qiwen","查 綺 文"," 直 隸 天 津 人",428
1512,"Zha Quan","查 荃"," 浙 江 嘉 興 人",427
1513,"Zha Rongduan","查 容 端"," 直 隸 天 津 人",428
1514,"Zha Ruishu","查 瑞 抒"," 浙 江 海 寧 人",428
1515,"Zha Ruojun","查 若 筠"," 浙 江 海 寧 人",427
1516,"Zha Shi","查 氏 （ 錢 庭 柯 妻 ）"," 浙 江 嘉 善 人",429
1517,"Zha Shiying","查 士 英"," 安 徽 休 寧 人",426
1518,"Zha Shushun","查 淑 順"," 浙 江 海 寧 人",428
1519,"Zha Tiaofeng","查 調 鳳"," 直 隸 天 津 人",428
1520,"Zha Xi","查 惜"," 浙 江 海 寧 人",428
1521,"Zha Yaoxi","查 瑤 溪"," 廣 西 桂 林 人",428
1522,"Zha Yingyu","查 映 玉"," 浙 江 海 寧 人",427
1523,"Zhan Cheng","詹 城"," 浙 江 分 水 人",693
1524,"Zhan Ruizhi","詹 瑞 芝"," 浙 江 嚴 州 人",693
1525,"Zhang Aiyun","張 藹 雲"," 浙 江 長 興 人",532
1526,"Zhang Aizhi","張 愛 芝"," 安 徽 桐 城 人",524
1527,"Zhang An","張 安"," 浙 江 烏 程 人",512
1528,"Zhang Ang","張 昂"," 浙 江 錢 塘 人",515
1529,"Zhang Aqian","張 阿 錢"," 直 隸 河 間 人",516
1530,"Zhang Baohui","張 寶 慧"," 四 川 宜 賓 人",532
1531,"Zhang Baoyun","張 寶 雲"," 廣 東 香 山 人",532
1532,"Zhang Baozhi","張 保 祉"," 浙 江 海 鹽 人",516
1533,"Zhang Buxuan","張 步 萱"," 浙 江 海 鹽 人",514
1534,"Zhang Caizhi","張 采 芷"," 江 蘇 丹 徒 人",515
1535,"Zhang Can","張 粲"," 江 蘇 金 陵 人",524
1536,"Zhang Ceying","張 冊 英"," 江 蘇 陽 湖 人",521
1537,"Zhang Changxi","張 常 熹"," 浙 江 嘉 興 人",519
1538,"Zhang Chengfan","張 承 範"," 安 徽 桐 城 人",514
1539,"Zhang Chonggui","張 崇 桂"," 江 蘇 華 亭 人",520
1540,"Zhang Chuan","張 傳"," 江 蘇 婁 縣 人",523
1541,"Zhang Daoheng","張 道 恒","",524
1542,"Zhang Daojie","張 道 介"," 江 蘇 長 洲 人",524
1543,"Zhang Dehui","張 德 蕙"," 浙 江 山 陰 人",527
1544,"Zhang Derui","張 德 瑞"," 江 蘇 人",527
1545,"Zhang Dezhu","張 德 珠"," 江 蘇 人",527
1546,"Zhang Enyong","張 恩 詠"," 湖 南 善 化 人",518
1547,"Zhang Eryun","章 二 雲"," 浙 江 臨 海 人",549
1548,"Zhang Fan","張 蘩"," 江 蘇 吳 縣 人",532
1549,"Zhang Fen","張 芬"," 誦 先 番 禺 人",516
1550,"Zhang Fen","張 芬"," 紫 蘩 吳 縣 人",516
1551,"Zhang Fen","張 芬"," 舒 華 海 寧 人",516
1552,"Zhang Feng","張 鳳"," 浙 江 平 湖 人",526
1553,"Zhang Fenghui","張 鳳 慧"," 浙 江 永 嘉 人",527
1554,"Zhang Foxiu","張 佛 繡"," 江 蘇 青 浦 人",513
1555,"Zhang Guifen","張 桂 芬"," 浙 江 仁 和 人",518
1556,"Zhang Guiwen","張 閨 文"," 江 蘇 丹 徒 人",525
1557,"Zhang Hanlan","張 含 蘭"," 廣 西 臨 桂 人",512
1558,"Zhang Hao","張 昊"," 浙 江 錢 塘 人",514
1559,"Zhang Hongqiao","張 紅 橋"," 福 建 閩 縣 人",160
1560,"Zhang Hongqiu","張 鴻 逑"," 浙 江 慈 谿 人",531
1561,"Zhang Hongwu","張 鴻 廡"," 安 徽 當 塗 人",531
1562,"Zhang Hui","張 慧"," 江 蘇 上 元 人",527
1563,"Zhang Huijuan","張 慧 娟"," 江 蘇 華 亭 人",527
1564,"Zhang Huiqing","張 慧 卿"," 江 蘇 揚 州 人",527
1565,"Zhang Ji","章 吉"," 浙 江 烏 程 人",550
1566,"Zhang Jian","張 鑑"," 江 蘇 長 州 人",533
1567,"Zhang Jie","張 介"," 江 蘇 婁 縣 人",505
1568,"Zhang Jifeng","張 集 鳳"," 江 蘇 江 都 人",522
1569,"Zhang Jin","張 瑾"," 江 蘇 婁 縣 人",528
1570,"Zhang Jing","張 靜"," 江 蘇 華 亭 人",529
1571,"Zhang Jing","章 靜"," 秋 浦 人",551
1572,"Zhang Jingrong","張 鏡 蓉"," 浙 江 海 鹽 人",532
1573,"Zhang Jingwan","張 靜 紈"," 江 蘇 太 倉 人",530
1574,"Zhang Jiuzi","張 九 滋"," 湖 南 湘 潭 人",505
1575,"Zhang Jizhen","張 寂 真"," 山 東 膠 州 人",520
1576,"Zhang Jun","張 筠"," 直 隸 天 津 人",524
1577,"Zhang Lan","張 蘭"," 四 川 合 川 人",533
1578,"Zhang Lanqing","張 蘭 清"," 廣 東 南 海 人",533
1579,"Zhang Lanzhen","章 蘭 貞"," 浙 江 海 寧 人",552
1580,"Zhang Lianfang","張 蓮 芳"," 江 蘇 長 洲 人",528
1581,"Zhang Lin","張 琳"," 山 東 濱 州 人",522
1582,"Zhang Lin","張 箖"," 直 隸 南 皮 人",525
1583,"Zhang Ling","張 靈"," 江 蘇 銅 山 人",533
1584,"Zhang Lingyi","張 令 儀"," 安 徽 桐 城 人",508
1585,"Zhang Liqing","張 儷 青"," 浙 江 桐 鄉 人",532
1586,"Zhang Lunying","張 綸 英"," 江 蘇 陽 湖 人",525
1587,"Zhang Menglian","張 夢 蓮"," 浙 江 湖 州 人",526
1588,"Zhang Menglong","張 夢 龍"," 湖 南 湘 陰 人",526
1589,"Zhang Miaojing","張 妙 淨","",71
1590,"Zhang Peilan","張 佩 蘭"," 蕊 仙 餘 干 人",513
1591,"Zhang Peilan","張 佩 蘭"," 五 河 人",513
1592,"Zhang Peilan","張 佩 蘭"," 紉 芳 全 椒 人",513
1593,"Zhang Peilan","張 佩 蘭"," 畹 香 吳 江 人",513
1594,"Zhang Pin","張 蘋"," 江 蘇 武 進 人",533
1595,"Zhang Qian","張 倩"," 京 口 人",519
1596,"Zhang Qiao","張 喬"," 廣 州 人",158
1597,"Zhang Qingsong","張 慶 松"," 江 蘇 上 海 人",527
1598,"Zhang Qingyang","張 清 揚"," 福 建 候 官 人",520
1599,"Zhang Qinshu","張 勤 淑 （ 寂 淑 貞 ）"," 四 川 遂 寧 人",523
1600,"Zhang Qiongniang","張 瓊 娘"," 江 蘇 武 進 人",531
1601,"Zhang Qiongying","章 瓊 瑛"," 廣 西 西 林 人",450
1602,"Zhang Renji","張 仁 霽"," 直 隸 南 皮 人",506
1603,"Zhang Renlan","張 紉 蘭"," 江 蘇 丹 徒 人",517
1604,"Zhang Renzhun","張 仁 準"," 直 隸 南 皮 人",506
1605,"Zhang Ruiqing","張 瑞 清"," 浙 江 錢 塘 人",524
1606,"Zhang Ruiyu","張 瑞 玉"," 湖 南 武 岡 人",524
1607,"Zhang Ruizhi","張 瑞 芝"," 安 徽 桐 城 人",524
1608,"Zhang Ruoxian","張 若 嫻"," 安 徽 桐 城 人",517
1609,"Zhang Ruyu","張 如 玉"," 金 陵 人",158
1610,"Zhang Ruyu","張 如 玉"," 福 建 浦 城 人",511
1611,"Zhang Shanghui","張 上 慧"," 江 蘇 嘉 定 人",505
1612,"Zhang Shangyu","張 尚 玉"," 安 徽 歙 縣 人",514
1613,"Zhang Shengxiu","張 聲 琇"," 湖 南 湘 潭 人",531
1614,"Zhang shi","張 氏"," 鄴 縣 人",535
1615,"Zhang shi","張 氏 （ 趙 光 璵 妻 ）"," 浙 江 永 嘉 人",534
1616,"Zhang shi","張 氏 （ 齊 寶 妻 ）"," 河 南 襄 城 人",534
1617,"Zhang shi","張 氏 （ 王 同 沂 妻 ）"," 安 徽 和 州 人",535
1618,"Zhang shi","張 氏 （ 田 緒 宗 妻 ）"," 山 東 德 州 人",533
1619,"Zhang shi","張 氏 （ 吳 式 昭 妻  ）"," 安 徽 桐 城 人",534
1620,"Zhang shi","張 氏 （ 吳 茂 椿 妻 ）"," 直 隸 南 皮 人",533
1621,"Zhang shi","張 氏 （ 李 銘 禮 妻 ）"," 江 蘇 睢 寧 人",535
1622,"Zhang shi","張 氏 （ 宋 起 鳳 妻 ）"," 直 隸 滄 州 人",534
1623,"Zhang shi","張 氏 （ 楊 某 妻 ）"," 江 西 黎 川 人",534
1624,"Zhang shi","張 氏 （ 潘 維 城 妻 ）"," 山 東 冠 縣 人",535
1625,"Zhang shi","張 氏 （ 蔡 董 妻 ）"," 安 徽 桐 城 人",535
1626,"Zhang shi","張 氏 （ 諸 遠 妻 ）"," 江 西 鉛 山 人",535
1627,"Zhang shi","張 氏 （ 陸 獻 妻 ）"," 浙 江 海 寧 人",534
1628,"Zhang shi","張 氏"," 灒 江 人",534
1629,"Zhang shi","張 氏 （  楊 豫 孫 妻 ）"," 松 江 人",160
1630,"Zhang Shi","章 氏 （ 陳 匯 妻 ）"," 安 徽 銅 陵 人",552
1631,"Zhang Shizhu","章 士 珠"," 江 蘇 婁 縣 人",549
1632,"Zhang Shu","張 淑"," 靜 和 長 洲 人",520
1633,"Zhang Shu","張 淑"," 若 蘭 嘉 興 人",520
1634,"Zhang Shu","張 淑"," 關 仲 懷 寧 人",520
1635,"Zhang Shulian","張 淑 蓮"," 浙 江 上 虞 人",520
1636,"Zhang Shuying","張 淑 瑛","",158
1637,"Zhang Shuyuan","張 淑 媛"," 安 徽 桐 城 人",520
1638,"Zhang Shuyun","章 淑 雲"," 福 建 同 安 人",551
1639,"Zhang Shuzhi","張 淑 芷"," 山 東 濱 州 人",520
1640,"Zhang Sixie","張 嗣 謝"," 安 徽 桐 城 人",523
1641,"Zhang Siyi","張 姒 誼"," 安 徽 桐 城 人",511
1642,"Zhang Siyin","張 姒 音"," 浙 江 仁 和 人",512
1643,"Zhang Su","張 素 （ 侶 仙 ）"," 江 蘇 吳 縣 人",519
1644,"Zhang Su","張 素 （ 瑞 芳 ）"," 江 蘇 吳 縣 人",519
1645,"Zhang Tiesheng","張 鐵 生"," 廣 東 香 山 人",533
1646,"Zhang Tun","張 屯"," 江 蘇 婁 縣 人",506
1647,"Zhang Wan","張 婉"," 容 甫 嘉 定 人",521
1648,"Zhang Wan","張 婉"," 婉 仙 雲 間 人",521
1649,"Zhang Wan","張 婉"," 錦 梭 吳 縣 人",521
1650,"Zhang Wan","張 畹"," 吳 江 人",526
1651,"Zhang Wan","張 畹"," 宛 田 海 寧 人",526
1652,"Zhang Wanjiang","張 浣 江"," 江 蘇 吳 縣 人",519
1653,"Zhang Wanxian","張 婉 仙"," 安 徽 婺 源 人",522
1654,"Zhang Wanyi","章 婉 儀"," 江 蘇 無 錫 人",551
1655,"Zhang Wanying","張 紈 英"," 江 蘇 陽 湖 人",517
1656,"Zhang Wanying","張 畹 瑛"," 浙 江 秀 水 人",526
1657,"Zhang Wei","張 維"," 浙 江 海 寧 人",526
1658,"Zhang Wei","張 煒"," 浙 江 錢 塘 人",525
1659,"Zhang Xiang","張 襄"," 安 徽 蒙 城 人",530
1660,"Zhang Xiangjun","張 湘 筠"," 江 蘇 江 寧 人",522
1661,"Zhang Xiangyue","張 湘 月"," 安 徽 桐 城 人",522
1662,"Zhang Xianqian","張 嫻 倩"," 六 安 人",160
1663,"Zhang Xiaozhen","章 孝 貞"," 江 蘇 江 寧 人",550
1664,"Zhang Xichun","張 熙 春"," 安 徽 桐 城 人",528
1665,"Zhang Xiling","張 錫 齡"," 直 隸 磁 州 人",530
1666,"Zhang Xinwei","張 心 薇"," 江 蘇 丹 徒 人",506
1667,"Zhang Xiu","張 秀"," 湖 廣 人",515
1668,"Zhang Xiuduan","張 秀 端"," 廣 東 番 禺 人",515
1669,"Zhang Xiuyun","張 繡 雲"," 浙 江 歸 安 人",531
1670,"Zhang Xiuzhu","張 繡 珠"," 江 蘇 長 州 人",531
1671,"Zhang Xiying","張 習 英"," 江 蘇 陽 湖 人",530
1672,"Zhang Xizhu","張 喜 珠"," 湖 北 黃 岡 人",522
1673,"Zhang Xuanxiao","張 絢 霄"," 江 蘇 吳 縣 人",522
1674,"Zhang Xuedian","張 學 典"," 山 西 太 原 人",529
1675,"Zhang Xuelu","張 學 魯"," 山 西 太 原 人",528
1676,"Zhang Xuesheng","張 學 聖"," 山 西 太 原 人",529
1677,"Zhang Xuexian","張 學 賢"," 山 西 太 原 人",529
1678,"Zhang Xuexiang","張 學 象"," 山 西 太 原 人",529
1679,"Zhang Xueya","張 學 雅"," 山 西 太 原 人",528
1680,"Zhang Xueyi","張 學 儀"," 山 西 太 原 人",529
1681,"Zhang Yaoying","張 瑤 瑛"," 浙 江 仁 和 人",525
1682,"Zhang Yayi","張 雅 宜"," 江 蘇 無 錫 人",523
1683,"Zhang Yi","張 漪"," 河 南 祥 符 人",525
1684,"Zhang Yin","張 因"," 江 蘇 甘 泉 人",511
1685,"Zhang Yin","張 印"," 陝 西 潼 關 人",509
1686,"Zhang Ying","張 瑩"," 安 徽 桐 城 人",528
1687,"Zhang Yingdi","張 潁 第"," 浙 江 湖 州 人",529
1688,"Zhang Yinqing","張 引 慶"," 華 亭 人",157
1689,"Zhang Yinyuan","張 引 元"," 華 亭 人",157
1690,"Zhang Yiren","張 以 紉"," 江 蘇 吳 江 人",507
1691,"Zhang Yiyong","張 宜 雝"," 安 徽 桐 城 人",514
1692,"Zhang Yiyu","張 貽 鷸"," 江 蘇 泰 州 人",523
1693,"Zhang Yizao","張 逸 藻"," 江 蘇 江 陰 人",521
1694,"Zhang Yizhen","章 懿 貞"," 廣 西 永 福 人",450
1695,"Zhang You","張 槱"," 江 蘇 華 亭 人",528
1696,"Zhang Youhong","章 有 泓"," 江 蘇 華 亭 人",550
1697,"Zhang Youshu","張 友 書","",507
1698,"Zhang Youwei","章 有 渭"," 江 蘇 華 亭 人",550
1699,"Zhang Youxian","章 有 嫻"," 江 蘇 華 亭 人",550
1700,"Zhang Youxiang","章 有 湘"," 華 亭 人",165
1701,"Zhang Yu","張 雨"," 山 東 章 丘 人",516
1702,"Zhang Yuanmo","張 元 默"," 江 蘇 常 熟 人",506
1703,"Zhang Yuanshu","張 元 淑"," 直 隸 豐 潤 人",506
1704,"Zhang Yuefen","張 月 芬"," 江 蘇 青 浦 人",507
1705,"Zhang Yuegui","張 月 桂","",507
1706,"Zhang Yuepin","張 約 蘋"," 江 蘇 江 寧 人",518
1707,"Zhang Yun","張 雲"," 浙 江 秀 水 人",523
1708,"Zhang Yun","張 蘊"," 江 蘇 長 州 人",531
